,0,1,2,3,4,5,6,7,8,9,10,11,12,13
3653,98232,426,,"Kagawa, Japan",1685,,2021-05-13 04:20:51,1236,,23,34.217292,133.969047,Japan,Kagawa
3654,98231,213,,"Iwate, Japan",1138,,2021-05-13 04:20:51,887,,38,39.593287,141.361777,Japan,Iwate
3655,98230,618,,"Ishikawa, Japan",3032,,2021-05-13 04:20:51,2325,,89,36.769464,136.771027,Japan,Ishikawa
3656,98229,544,,"Ibaraki, Japan",8758,,2021-05-13 04:20:51,8079,,135,36.303588,140.319591,Japan,Ibaraki
3657,98228,5546,,"Hyogo, Japan",36434,,2021-05-13 04:20:51,30076,,812,35.039913,134.828057,Japan,Hyogo
3658,98227,4493,,"Hokkaido, Japan",28533,,2021-05-13 04:20:51,23127,,913,43.385711,142.552318,Japan,Hokkaido
3659,98226,1451,,"Hiroshima, Japan",7523,,2021-05-13 04:20:51,5963,,109,34.605309000000005,132.788719,Japan,Hiroshima
3660,98225,821,,"Gunma, Japan",6947,,2021-05-13 04:20:51,6016,,110,36.504479,138.985605,Japan,Gunma
3661,98224,893,,"Gifu, Japan",6901,,2021-05-13 04:20:51,5871,,137,35.778671,137.055925,Japan,Gifu
3662,98223,755,,"Fukushima, Japan",4114,,2021-05-13 04:20:51,3233,,126,37.378867,140.223295,Japan,Fukushima
3663,98222,5569,,"Fukuoka, Japan",28263,,2021-05-13 04:20:51,22314,,380,33.526032,130.666949,Japan,Fukuoka
3664,98221,85,,"Fukui, Japan",963,,2021-05-13 04:20:51,844,,34,35.846614,136.22465400000002,Japan,Fukui
3665,98220,281,,"Ehime, Japan",2569,,2021-05-13 04:20:51,2226,,62,33.624835,132.856842,Japan,Ehime
3666,98219,1491,,"Chiba, Japan",34819,,2021-05-13 04:20:51,32681,,647,35.510141,140.198917,Japan,Chiba
3667,98218,332,,"Aomori, Japan",1873,,2021-05-13 04:20:51,1515,,26,40.781541,140.828896,Japan,Aomori
3668,98217,164,,"Akita, Japan",643,,2021-05-13 04:20:51,470,,9,39.748679,140.408228,Japan,Akita
3669,98216,5653,,"Aichi, Japan",38440,,2021-05-13 04:20:51,32140,,647,35.035551,137.211621,Japan,Aichi
3670,98215,23466,,Jamaica,46922,,2021-05-13 04:20:51,22636,,820,18.1096,-77.2975,Jamaica,
3671,98214,17635,,"Veneto, Italy",418637,,2021-05-13 04:20:51,389542,,11460,45.43490485,12.33845213,Italy,Veneto
3672,98213,513,,"Valle d'Aosta, Italy",11282,,2021-05-13 04:20:51,10303,,466,45.73750286,7.320149366,Italy,Valle d'Aosta
3673,98212,2522,,"Umbria, Italy",55479,,2021-05-13 04:20:51,51586,,1371,43.10675841,12.38824698,Italy,Umbria
3674,98211,15916,,"Toscana, Italy",234592,,2021-05-13 04:20:51,212215,,6461,43.76923077,11.25588885,Italy,Toscana
3675,98210,20035,,"Sicilia, Italy",217917,,2021-05-13 04:20:51,192268,,5614,38.11569725,13.362356699999998,Italy,Sicilia
3676,98209,14952,,"Sardegna, Italy",55861,,2021-05-13 04:20:51,39482,,1427,39.21531192,9.110616306,Italy,Sardegna
3677,98208,41549,,"Puglia, Italy",244233,,2021-05-13 04:20:51,196496,,6188,41.12559576,16.86736689,Italy,Puglia
3678,98207,12285,,"Piemonte, Italy",353634,,2021-05-13 04:20:51,329898,,11451,45.0732745,7.680687483,Italy,Piemonte
3679,98206,843,,"P.A. Trento, Italy",44684,,2021-05-13 04:20:51,42492,,1349,46.06893511,11.12123097,Italy,P.A. Trento
3680,98205,1050,,"P.A. Bolzano, Italy",71968,,2021-05-13 04:20:51,69750,,1168,46.49933453,11.35662422,Italy,P.A. Bolzano
3681,98204,374,,"Molise, Italy",13465,,2021-05-13 04:20:51,12606,,485,41.55774754,14.65916051,Italy,Molise
3682,98203,5158,,"Marche, Italy",100175,,2021-05-13 04:20:51,92040,,2977,43.61675973,13.5188753,Italy,Marche
3683,98202,39871,,"Lombardia, Italy",820983,,2021-05-13 04:20:51,747841,,33271,45.46679409,9.190347404,Italy,Lombardia
3684,98201,3424,,"Liguria, Italy",101352,,2021-05-13 04:20:51,93669,,4259,44.41149315,8.9326992,Italy,Liguria
3685,98200,35575,,"Lazio, Italy",333916,,2021-05-13 04:20:51,290385,,7956,41.89277044,12.48366722,Italy,Lazio
3686,98199,6086,,"Friuli Venezia Giulia, Italy",106268,,2021-05-13 04:20:51,96430,,3752,45.6494354,13.76813649,Italy,Friuli Venezia Giulia
3687,98198,26531,,"Emilia-Romagna, Italy",377444,,2021-05-13 04:20:51,337875,,13038,44.49436681,11.3417208,Italy,Emilia-Romagna
3688,98197,82418,,"Campania, Italy",407543,,2021-05-13 04:20:51,318376,,6749,40.83956555,14.25084984,Italy,Campania
3689,98196,12958,,"Calabria, Italy",63635,,2021-05-13 04:20:51,49581,,1096,38.90597598,16.59440194,Italy,Calabria
3690,98195,5468,,"Basilicata, Italy",25211,,2021-05-13 04:20:51,19184,,559,40.63947052,15.80514834,Italy,Basilicata
3691,98194,7259,,"Abruzzo, Italy",72799,,2021-05-13 04:20:51,63093,,2447,42.35122196,13.39843823,Italy,Abruzzo
3692,98193,877,,Israel,839030,,2021-05-13 04:20:51,831774,,6379,31.046051,34.851612,Israel,
3693,98192,225712,,Ireland,254013,,2021-05-13 04:20:51,23364,,4937,53.1424,-7.6921,Ireland,
3694,98191,88141,,Iraq,1127580,,2021-05-13 04:20:51,1023584,,15855,33.223191,43.679291,Iraq,
3695,98190,469740,,Iran,2707761,,2021-05-13 04:20:51,2162087,,75934,32.427908,53.68804599999999,Iran,
3696,98189,83142,,Indonesia,1728204,,2021-05-13 04:20:51,1584878,,47617,-0.7893,113.9213,Indonesia,
3697,98188,128684,,"West Bengal, India",1053117,,2021-05-13 04:20:51,911705,,12728,23.814082,87.979803,India,West Bengal
3698,98187,77082,,"Uttarakhand, India",264683,,2021-05-13 04:20:51,183478,,4123,30.156447,79.197608,India,Uttarakhand
3699,98186,206615,,"Uttar Pradesh, India",1563235,,2021-05-13 04:20:51,1340251,,16369,26.925425,80.560982,India,Uttar Pradesh
3700,98185,0,,"Unknown, India",0,,2021-05-13 04:20:51,0,,0,0.0,0.0,India,Unknown
3701,98184,3684,,"Tripura, India",39054,,2021-05-13 04:20:51,34946,,424,23.746783,91.743565,India,Tripura
3702,98183,59133,,"Telangana, India",511711,,2021-05-13 04:20:51,449744,,2834,18.1124,79.0193,India,Telangana
3703,98182,172735,,"Tamil Nadu, India",1468864,,2021-05-13 04:20:51,1279658,,16471,11.006091,78.400624,India,Tamil Nadu
3704,98181,2866,,"Sikkim, India",10392,,2021-05-13 04:20:51,7343,,183,27.571671,88.472712,India,Sikkim
3705,98180,209110,,"Rajasthan, India",805658,,2021-05-13 04:20:51,590390,,6158,26.583423,73.847973,India,Rajasthan
3706,98179,79963,,"Punjab, India",467539,,2021-05-13 04:20:51,376465,,11111,30.841465000000003,75.40879,India,Punjab
3707,98178,15562,,"Puducherry, India",77031,,2021-05-13 04:20:51,60424,,1045,11.882658,78.86498,India,Puducherry
3708,98177,89736,,"Odisha, India",565648,,2021-05-13 04:20:51,473680,,2232,20.505428,84.418059,India,Odisha
3709,98176,3297,,"Nagaland, India",16890,,2021-05-13 04:20:51,13428,,165,26.06702,94.470302,India,Nagaland
3710,98175,2033,,"Mizoram, India",8176,,2021-05-13 04:20:51,6120,,23,23.309381,92.83822,India,Mizoram
3711,98174,3381,,"Meghalaya, India",20985,,2021-05-13 04:20:51,17354,,250,25.536934,91.278882,India,Meghalaya
3712,98173,5272,,"Manipur, India",37036,,2021-05-13 04:20:51,31238,,526,24.738975,93.882541,India,Manipur
3713,98172,548507,,"Maharashtra, India",5226710,,2021-05-13 04:20:51,4600196,,78007,19.449759,76.108221,India,Maharashtra
3714,98171,109928,,"Madhya Pradesh, India",700202,,2021-05-13 04:20:51,583595,,6679,23.541513,78.289633,India,Madhya Pradesh
3715,98170,1020,,"Lakshadweep, India",4202,,2021-05-13 04:20:51,3171,,11,13.6999972,72.18333259999999,India,Lakshadweep
3716,98169,1547,,"Ladakh, India",15807,,2021-05-13 04:20:51,14102,,158,34.1526,77.5771,India,Ladakh
3717,98168,433143,,"Kerala, India",2010934,,2021-05-13 04:20:51,1571738,,6053,10.450898,76.405749,India,Kerala
3718,98167,592202,,"Karnataka, India",2053191,,2021-05-13 04:20:51,1440621,,20368,14.70518,76.166436,India,Karnataka
3719,98166,50467,,"Jharkhand, India",301257,,2021-05-13 04:20:51,246608,,4182,23.654536,85.557631,India,Jharkhand
3720,98165,51542,,"Jammu and Kashmir, India",229407,,2021-05-13 04:20:51,174953,,2912,33.75943,76.612638,India,Jammu and Kashmir
3721,98164,38954,,"Himachal Pradesh, India",145736,,2021-05-13 04:20:51,104714,,2068,31.927213,77.233081,India,Himachal Pradesh
3722,98163,107058,,"Haryana, India",652742,,2021-05-13 04:20:51,539609,,6075,29.20004,76.332824,India,Haryana
3723,98162,127483,,"Gujarat, India",714611,,2021-05-13 04:20:51,578397,,8731,22.694884,71.590923,India,Gujarat
3724,98161,32791,,"Goa, India",127639,,2021-05-13 04:20:51,92974,,1874,15.359682,74.057396,India,Goa
3725,98160,82725,,"Delhi, India",1361986,,2021-05-13 04:20:51,1258951,,20310,28.646519,77.10898,India,Delhi
3726,98159,1060,,"Dadra and Nagar Haveli and Daman and Diu, India",9150,,2021-05-13 04:20:51,8086,,4,20.194742,73.080901,India,Dadra and Nagar Haveli and Daman and Diu
3727,98158,122798,,"Chhattisgarh, India",883210,,2021-05-13 04:20:51,749318,,11094,21.264705,82.035366,India,Chhattisgarh
3728,98157,8528,,"Chandigarh, India",52633,,2021-05-13 04:20:51,43506,,599,30.733839,76.76827800000002,India,Chandigarh
3729,98156,99624,,"Bihar, India",622433,,2021-05-13 04:20:51,519306,,3503,25.679658,85.60484,India,Bihar
3730,98155,42317,,"Assam, India",310086,,2021-05-13 04:20:51,265860,,1909,26.357149,92.830441,India,Assam
3731,98154,2094,,"Arunachal Pradesh, India",20854,,2021-05-13 04:20:51,18691,,69,27.768456,96.384277,India,Arunachal Pradesh
3732,98153,197370,,"Andhra Pradesh, India",1344386,,2021-05-13 04:20:51,1138028,,8988,15.9129,79.74,India,Andhra Pradesh
3733,98152,214,,"Andaman and Nicobar Islands, India",6470,,2021-05-13 04:20:51,6175,,81,11.225999,92.968178,India,Andaman and Nicobar Islands
3734,98151,75,,Iceland,6526,,2021-05-13 04:20:51,6422,,29,64.9631,-19.0208,Iceland,
3735,98150,172456,,Hungary,793784,,2021-05-13 04:20:51,592440,,28888,47.1625,19.5033,Hungary,
3736,98149,134952,,Honduras,222992,,2021-05-13 04:20:51,82187,,5853,15.2,-86.2419,Honduras,
3737,98148,12,,Holy See,27,,2021-05-13 04:20:51,15,,0,41.9029,12.4534,Holy See,
3738,98147,564,,Haiti,13227,,2021-05-13 04:20:51,12397,,266,18.9712,-72.2852,Haiti,
3739,98146,1777,,Guyana,14659,,2021-05-13 04:20:51,12551,,331,4.860416000000002,-58.93018000000001,Guyana,
3740,98145,274,,Guinea-Bissau,3741,,2021-05-13 04:20:51,3400,,67,11.8037,-15.1804,Guinea-Bissau,
3741,98144,2227,,Guinea,22719,,2021-05-13 04:20:51,20341,,151,9.9456,-9.6966,Guinea,
3742,98143,12648,,Guatemala,237682,,2021-05-13 04:20:51,217219,,7815,15.7835,-90.2308,Guatemala,
3743,98142,0,,Grenada,161,,2021-05-13 04:20:51,160,,1,12.1165,-61.679,Grenada,
3744,98141,264579,,Greece,369554,,2021-05-13 04:20:51,93764,,11211,39.0742,21.8243,Greece,
3745,98140,1432,,Ghana,93125,,2021-05-13 04:20:51,90910,,783,7.9465,-1.0232,Ghana,
3746,98139,9925,,"Unknown, Germany",9925,,2021-05-13 04:20:51,0,,0,0.0,0.0,Germany,Unknown
3747,98138,7772,,"Thuringen, Germany",122667,,2021-05-13 04:20:51,110900,,3995,51.011,10.8453,Germany,Thuringen
3748,98137,3349,,"Schleswig-Holstein, Germany",61005,,2021-05-13 04:20:51,56120,,1536,54.2194,9.6961,Germany,Schleswig-Holstein
3749,98136,4999,,"Sachsen-Anhalt, Germany",95638,,2021-05-13 04:20:51,87450,,3189,51.9503,11.6923,Germany,Sachsen-Anhalt
3750,98135,15129,,"Sachsen, Germany",275861,,2021-05-13 04:20:51,251400,,9332,51.1045,13.2017,Germany,Sachsen
3751,98134,1950,,"Saarland, Germany",39001,,2021-05-13 04:20:51,36080,,971,49.3964,7.023,Germany,Saarland
3752,98133,11110,,"Rheinland-Pfalz, Germany",147441,,2021-05-13 04:20:51,132700,,3631,50.1183,7.309,Germany,Rheinland-Pfalz
3753,98132,58102,,"Nordrhein-Westfalen, Germany",774406,,2021-05-13 04:20:51,700200,,16104,51.4332,7.6616,Germany,Nordrhein-Westfalen
3754,98131,12336,,"Niedersachsen, Germany",248876,,2021-05-13 04:20:51,231100,,5440,52.6367,9.8451,Germany,Niedersachsen
3755,98130,2718,,"Mecklenburg-Vorpommern, Germany",42576,,2021-05-13 04:20:51,38790,,1068,53.6127,12.4296,Germany,Mecklenburg-Vorpommern
3756,98129,20577,,"Hessen, Germany",275361,,2021-05-13 04:20:51,247700,,7084,50.6521,9.1624,Germany,Hessen
3757,98128,5773,,"Hamburg, Germany",74499,,2021-05-13 04:20:51,67200,,1526,53.5511,9.9937,Germany,Hamburg
3758,98127,1093,,"Bremen, Germany",26368,,2021-05-13 04:20:51,24810,,465,53.0793,8.8017,Germany,Bremen
3759,98126,5236,,"Brandenburg, Germany",105469,,2021-05-13 04:20:51,96580,,3653,52.4125,12.5316,Germany,Brandenburg
3760,98125,6797,,"Berlin, Germany",173716,,2021-05-13 04:20:51,163600,,3319,52.52,13.405,Germany,Berlin
3761,98124,37910,,"Bayern, Germany",618308,,2021-05-13 04:20:51,565900,,14498,48.7904,11.4979,Germany,Bayern
3762,98123,40637,,"Baden-Wurttemberg, Germany",473377,,2021-05-13 04:20:51,423100,,9640,48.6616,9.3501,Germany,Baden-Wurttemberg
3763,98122,16367,,Georgia,325665,,2021-05-13 04:20:51,304935,,4363,42.3154,43.3569,Georgia,
3764,98121,111,,Gambia,5934,,2021-05-13 04:20:51,5648,,175,13.4432,-15.3101,Gambia,
3765,98120,3321,,Gabon,23734,,2021-05-13 04:20:51,20270,,143,-0.8037,11.6094,Gabon,
3766,98119,5345820,,France,5770128,,2021-05-13 04:20:51,317958,,106350,46.2276,2.2137,France,
3767,98118,394,,"Wallis and Futuna, France",445,,2021-05-13 04:20:51,44,,7,-14.2938,-178.1165,France,Wallis and Futuna
3768,98117,362,,"St Martin, France",1773,,2021-05-13 04:20:51,1399,,12,18.0708,-63.0501,France,St Martin
3769,98116,0,,"Saint Pierre and Miquelon, France",25,,2021-05-13 04:20:51,25,,0,46.8852,-56.3159,France,Saint Pierre and Miquelon
3770,98115,511,,"Saint Barthelemy, France",974,,2021-05-13 04:20:51,462,,1,17.9,-62.8333,France,Saint Barthelemy
3771,98114,872,,"Reunion, France",22644,,2021-05-13 04:20:51,21603,,169,-21.1151,55.5364,France,Reunion
3772,98113,66,,"New Caledonia, France",124,,2021-05-13 04:20:51,58,,0,-20.904305,165.618042,France,New Caledonia
3773,98112,17041,,"Mayotte, France",20176,,2021-05-13 04:20:51,2964,,171,-12.8275,45.166244,France,Mayotte
3774,98111,11305,,"Martinique, France",11490,,2021-05-13 04:20:51,98,,87,14.6415,-61.0242,France,Martinique
3775,98110,12951,,"Guadeloupe, France",15429,,2021-05-13 04:20:51,2242,,236,16.265,-61.551,France,Guadeloupe
3776,98109,39,,"French Polynesia, France",18797,,2021-05-13 04:20:51,18617,,141,-17.6797,-149.4068,France,French Polynesia
3777,98108,10776,,"French Guiana, France",20877,,2021-05-13 04:20:51,9995,,106,4.0,-53.0,France,French Guiana
3778,98107,42340,,Finland,89270,,2021-05-13 04:20:51,46000,,930,61.92411,25.748151,Finland,
3779,98106,52,,Fiji,161,,2021-05-13 04:20:51,106,,3,-17.7134,178.065,Fiji,
3780,98105,45621,,Ethiopia,264367,,2021-05-13 04:20:51,214808,,3938,9.145,40.4897,Ethiopia,
3781,98104,37,,Eswatini,18492,,2021-05-13 04:20:51,17784,,671,-26.5225,31.4659,Eswatini,
3782,98103,7746,,Estonia,126064,,2021-05-13 04:20:51,117108,,1210,58.5953,25.0136,Estonia,
3783,98102,171,,Eritrea,3822,,2021-05-13 04:20:51,3639,,12,15.1794,39.7823,Eritrea,
3784,98101,303,,Equatorial Guinea,7694,,2021-05-13 04:20:51,7279,,112,1.6508,10.2679,Equatorial Guinea,
3785,98100,2329,,El Salvador,70915,,2021-05-13 04:20:51,66418,,2168,13.7942,-88.8965,El Salvador,
3786,98099,48031,,Egypt,240927,,2021-05-13 04:20:51,178805,,14091,26.820553000000004,30.802498,Egypt,
3787,98098,42405,,Ecuador,404632,,2021-05-13 04:20:51,342878,,19349,-1.8312,-78.1834,Ecuador,
3788,98097,37562,,Dominican Republic,273497,,2021-05-13 04:20:51,232381,,3554,18.7357,-70.1627,Dominican Republic,
3789,98096,0,,Dominica,175,,2021-05-13 04:20:51,175,,0,15.415,-61.371,Dominica,
3790,98095,17,,Djibouti,11389,,2021-05-13 04:20:51,11221,,151,11.8251,42.5903,Djibouti,
3791,98094,0,,Diamond Princess,712,,2021-05-13 04:20:51,699,,13,0.0,0.0,Diamond Princess,
3792,98093,11805,,Denmark,262159,,2021-05-13 04:20:51,247855,,2499,56.2639,9.5018,Denmark,
3793,98092,0,,"Greenland, Denmark",31,,2021-05-13 04:20:51,31,,0,71.7069,-42.6043,Denmark,Greenland
3794,98091,5,,"Faroe Islands, Denmark",669,,2021-05-13 04:20:51,663,,1,61.8926,-6.9118,Denmark,Faroe Islands
3795,98090,32480,,Czechia,1648667,,2021-05-13 04:20:51,1586400,,29787,49.8175,15.473,Czechia,
3796,98089,30956,,Cyprus,70358,,2021-05-13 04:20:51,39061,,341,35.1264,33.4299,Cyprus,
3797,98088,6146,,Cuba,119375,,2021-05-13 04:20:51,112461,,768,21.521757,-77.78116700000002,Cuba,
3798,98087,8117,,Croatia,347094,,2021-05-13 04:20:51,331388,,7589,45.1,15.2,Croatia,
3799,98086,282,,Cote d'Ivoire,46516,,2021-05-13 04:20:51,45942,,292,7.54,-5.5471,Cote d'Ivoire,
3800,98085,55721,,Costa Rica,276887,,2021-05-13 04:20:51,217684,,3482,9.7489,-83.7534,Costa Rica,
3801,98084,3113,,Congo (Kinshasa),30429,,2021-05-13 04:20:51,26541,,775,-4.0383,21.7587,Congo (Kinshasa),
3802,98083,2987,,Congo (Brazzaville),11343,,2021-05-13 04:20:51,8208,,148,-0.228,15.8277,Congo (Brazzaville),
3803,98082,26,,Comoros,3860,,2021-05-13 04:20:51,3688,,146,-11.6455,43.3333,Comoros,
3804,98081,9,,"Vichada, Colombia",1602,,2021-05-13 04:20:51,1569,,24,4.4234,-69.2878,Colombia,Vichada
3805,98080,18,,"Vaupes, Colombia",1336,,2021-05-13 04:20:51,1305,,13,0.8554,-70.812,Colombia,Vaupes
3806,98078,0,,"Unknown, Colombia",0,,2021-05-13 04:20:51,0,,0,0.0,0.0,Colombia,Unknown
3807,98079,5199,,"Valle del Cauca, Colombia",248720,,2021-05-13 04:20:51,235756,,7765,3.8009,-76.6413,Colombia,Valle del Cauca
3808,98077,1046,,"Tolima, Colombia",71448,,2021-05-13 04:20:51,68105,,2297,4.0925,-75.1545,Colombia,Tolima
3809,98076,779,,"Sucre, Colombia",30483,,2021-05-13 04:20:51,28654,,1050,8.814,-74.7233,Colombia,Sucre
3810,98075,4424,,"Santander, Colombia",112669,,2021-05-13 04:20:51,104324,,3921,6.6437,-73.6536,Colombia,Santander
3811,98074,195,,"San Andres y Providencia, Colombia",4262,,2021-05-13 04:20:51,4004,,63,12.5567,-81.7185,Colombia,San Andres y Providencia
3812,98073,1016,,"Risaralda, Colombia",59123,,2021-05-13 04:20:51,56619,,1488,5.3158,-75.9928,Colombia,Risaralda
3813,98072,690,,"Quindio, Colombia",41120,,2021-05-13 04:20:51,39203,,1227,4.461,-75.6674,Colombia,Quindio
3814,98071,329,,"Putumayo, Colombia",10644,,2021-05-13 04:20:51,9914,,401,0.436,-75.5277,Colombia,Putumayo
3815,98070,1175,,"Norte de Santander, Colombia",56782,,2021-05-13 04:20:51,52706,,2901,7.9463,-72.8988,Colombia,Norte de Santander
3816,98069,1337,,"Narino, Colombia",56474,,2021-05-13 04:20:51,53301,,1836,1.2892,-77.3579,Colombia,Narino
3817,98068,608,,"Meta, Colombia",48423,,2021-05-13 04:20:51,46677,,1138,3.272,-73.0877,Colombia,Meta
3818,98067,1604,,"Magdalena, Colombia",63467,,2021-05-13 04:20:51,59434,,2429,10.4113,-74.4057,Colombia,Magdalena
3819,98066,711,,"La Guajira, Colombia",32631,,2021-05-13 04:20:51,30886,,1034,11.3548,-72.5205,Colombia,La Guajira
3820,98065,822,,"Huila, Colombia",55075,,2021-05-13 04:20:51,52344,,1909,2.5359,-75.5277,Colombia,Huila
3821,98064,55,,"Guaviare, Colombia",2479,,2021-05-13 04:20:51,2384,,40,1.0654,-73.2603,Colombia,Guaviare
3822,98063,42,,"Guainia, Colombia",1502,,2021-05-13 04:20:51,1438,,22,2.5854,-68.5247,Colombia,Guainia
3823,98062,4611,,"Cundinamarca, Colombia",138580,,2021-05-13 04:20:51,130280,,3689,5.026,-74.03,Colombia,Cundinamarca
3824,98061,1752,,"Cordoba, Colombia",56465,,2021-05-13 04:20:51,52408,,2305,8.0493,-75.574,Colombia,Cordoba
3825,98060,348,,"Choco, Colombia",9141,,2021-05-13 04:20:51,8557,,236,5.2528,-76.82600000000002,Colombia,Choco
3826,98059,1739,,"Cesar, Colombia",59116,,2021-05-13 04:20:51,55795,,1582,9.3373,-73.6536,Colombia,Cesar
3827,98058,672,,"Cauca, Colombia",31603,,2021-05-13 04:20:51,30088,,843,2.705,-76.82600000000002,Colombia,Cauca
3828,98057,641,,"Casanare, Colombia",16787,,2021-05-13 04:20:51,15763,,383,5.7589,-71.5724,Colombia,Casanare
3829,98056,171,,"Caqueta, Colombia",17698,,2021-05-13 04:20:51,16865,,662,0.8699,-73.8419,Colombia,Caqueta
3830,98055,49212,,"Capital District, Colombia",845261,,2021-05-13 04:20:51,779278,,16771,4.711,-74.0721,Colombia,Capital District
3831,98054,1641,,"Caldas, Colombia",64963,,2021-05-13 04:20:51,62008,,1314,5.2983,-75.2479,Colombia,Caldas
3832,98053,1524,,"Boyaca, Colombia",57666,,2021-05-13 04:20:51,54811,,1331,5.4545,-73.362,Colombia,Boyaca
3833,98052,1892,,"Bolivar, Colombia",88346,,2021-05-13 04:20:51,84752,,1702,8.6704,-74.03,Colombia,Bolivar
3834,98051,7150,,"Atlantico, Colombia",254688,,2021-05-13 04:20:51,239843,,7695,10.6966,-74.8741,Colombia,Atlantico
3835,98050,209,,"Arauca, Colombia",6869,,2021-05-13 04:20:51,6461,,199,7.0762,-70.7105,Colombia,Arauca
3836,98049,18161,,"Antioquia, Colombia",497090,,2021-05-13 04:20:51,468176,,10753,7.1986,-75.3412,Colombia,Antioquia
3837,98048,49,,"Amazonas, Colombia",6206,,2021-05-13 04:20:51,5919,,238,-1.4429,-71.5724,Colombia,Amazonas
3838,98047,22,,"Zhejiang, China",1347,,2021-05-13 04:20:51,1324,,1,29.1832,120.0934,China,Zhejiang
3839,98046,39,,"Yunnan, China",348,,2021-05-13 04:20:51,307,,2,24.974,101.487,China,Yunnan
3840,98044,-15,,"Unknown, China",0,,2021-05-13 04:20:51,15,,0,0.0,0.0,China,Unknown
3841,98045,0,,"Xinjiang, China",980,,2021-05-13 04:20:51,977,,3,41.1129,85.2401,China,Xinjiang
3842,98043,0,,"Tibet, China",1,,2021-05-13 04:20:51,1,,0,31.6927,88.0924,China,Tibet
3843,98042,7,,"Tianjin, China",388,,2021-05-13 04:20:51,378,,3,39.3054,117.323,China,Tianjin
3844,98041,29,,"Sichuan, China",999,,2021-05-13 04:20:51,967,,3,30.6171,102.7103,China,Sichuan
3845,98040,7,,"Shanxi, China",251,,2021-05-13 04:20:51,244,,0,37.5777,112.2922,China,Shanxi
3846,98039,58,,"Shanghai, China",2025,,2021-05-13 04:20:51,1960,,7,31.202,121.4491,China,Shanghai
3847,98038,3,,"Shandong, China",881,,2021-05-13 04:20:51,871,,7,36.3427,118.1498,China,Shandong
3848,98037,10,,"Shaanxi, China",597,,2021-05-13 04:20:51,584,,3,35.1917,108.8701,China,Shaanxi
3849,98036,0,,"Qinghai, China",18,,2021-05-13 04:20:51,18,,0,35.7452,95.9956,China,Qinghai
3850,98034,0,,"Macau, China",49,,2021-05-13 04:20:51,49,,0,22.1667,113.55,China,Macau
3851,98035,1,,"Ningxia, China",76,,2021-05-13 04:20:51,75,,0,37.2692,106.1655,China,Ningxia
3852,98033,0,,"Liaoning, China",408,,2021-05-13 04:20:51,406,,2,41.2956,122.6085,China,Liaoning
3853,98032,0,,"Jilin, China",573,,2021-05-13 04:20:51,570,,3,43.6661,126.1923,China,Jilin
3854,98031,0,,"Jiangxi, China",937,,2021-05-13 04:20:51,936,,1,27.614,115.7221,China,Jiangxi
3855,98030,8,,"Jiangsu, China",721,,2021-05-13 04:20:51,713,,0,32.9711,119.455,China,Jiangsu
3856,98029,4,,"Inner Mongolia, China",383,,2021-05-13 04:20:51,378,,1,44.0935,113.9448,China,Inner Mongolia
3857,98028,4,,"Hunan, China",1046,,2021-05-13 04:20:51,1038,,4,27.6104,111.7088,China,Hunan
3858,98027,6,,"Hubei, China",68158,,2021-05-13 04:20:51,63640,,4512,30.9756,112.2707,China,Hubei
